"","Date","RMM1","RMM2","Phase","Amplitude","TresMariasPrec.Rainfall","PhaseName"
"3483",1983-12-13,-0.30328,-0.82545,2,0.87940198,13.4,"IO2"
"3484",1983-12-14,-0.18647,-0.69893998,2,0.72338498,14.3,"IO2"
"3485",1983-12-15,-0.28342,-0.86978,2,0.91479301,7.9,"IO2"
"3486",1983-12-16,0.199411,-0.7317,3,0.75838298,8.7,"IO3"
"3487",1983-12-17,-0.0140351998,-0.59039998,2,0.59056503,6.3,"IO2"
"3488",1983-12-18,-0.35894001,-0.66658002,2,0.75707501,9.5,"IO2"
"3489",1983-12-19,-0.57981002,-0.94515997,2,1.10883,2,"IO2"
"3490",1983-12-20,-0.90807998,-1.01045,2,1.35853,1.5,"IO2"
"3491",1983-12-21,-1.10191,-1.00613,1,1.4921401,6.2,"WHA1"
"3492",1983-12-22,-0.99101001,-1.24725,2,1.59302,8,"IO2"
"3493",1983-12-23,-0.83885998,-1.1438,2,1.41844,10.9,"IO2"
"3494",1983-12-24,-0.57672,-1.08995,2,1.23313,20,"IO2"
"3495",1983-12-25,-0.17708001,-1.03663,2,1.05164,8.8,"IO2"
"3496",1983-12-26,0.20699801,-0.88786,3,0.91167003,19.1,"IO3"
"3497",1983-12-27,0.20365299,-0.74480999,3,0.77215302,8.9,"IO3"
"3498",1983-12-28,0.14810701,-0.30267,3,0.33696601,6.9,"IO3"
"3499",1983-12-29,0.115263,-0.0634742975,4,0.131585,1.3,"MC4"
"3500",1983-12-30,-0.00625741016,0.0977981985,7,0.0979982018,0.2,"WP7"
"3501",1983-12-31,-0.1191,0.28680599,7,0.31055301,3.9,"WP7"
"3502",1984-01-01,-0.52450001,0.286513,8,0.597651,1.7,"WP8"
"3503",1984-01-02,-0.65676999,0.220706,8,0.69286001,1.4,"WP8"
"3504",1984-01-03,-0.85382998,0.181453,8,0.87289602,4.9,"WP8"
"3505",1984-01-04,-1.33574,-0.0595914982,1,1.33707,1.1,"WHA1"
"3506",1984-01-05,-1.61833,-0.56029999,1,1.71258,0.1,"WHA1"
"3507",1984-01-06,-1.26961,-0.79566002,1,1.49833,2.6,"WHA1"
"3508",1984-01-07,-0.98210001,-1.09384,2,1.47003,13.6,"IO2"
"3509",1984-01-08,-0.69845003,-1.44558,2,1.6054699,7.2,"IO2"
"3510",1984-01-09,-0.22942001,-1.59885,2,1.61523,7.1,"IO2"
"3511",1984-01-10,-0.0146289999,-1.82146,2,1.82152,3.8,"IO2"
"3512",1984-01-11,0.0854045004,-1.82301,3,1.8250099,1.9,"IO3"
"3513",1984-01-12,0.317552,-1.39002,3,1.42583,0,"IO3"
"3514",1984-01-13,0.49802399,-1.0252301,3,1.1397901,0,"IO3"
"3515",1984-01-14,0.38946599,-0.99659002,3,1.06998,0,"IO3"
"3516",1984-01-15,0.127276,-0.73646998,3,0.74739099,0,"IO3"
"3517",1984-01-16,0.0497406013,-0.53157997,3,0.533903,0,"IO3"
"3518",1984-01-17,-0.0601965003,-0.76767999,2,0.770033,0,"IO2"
"3519",1984-01-18,-0.13534001,-0.91389,2,0.92385697,0,"IO2"
"3520",1984-01-19,-0.14828999,-0.99882001,2,1.00977,0,"IO2"
"3521",1984-01-20,0.0773778036,-1.1569901,3,1.15957,1,"IO3"
"3522",1984-01-21,-0.0367520005,-0.87234002,2,0.87311798,4,"IO2"
"3523",1984-01-22,0.0548480004,-0.91337001,3,0.91501999,5,"IO3"
"3524",1984-01-23,0.100261,-0.95143002,3,0.956698,6.2,"IO3"
"3525",1984-01-24,0.00818054006,-1.12664,3,1.12667,20.7,"IO3"
"3526",1984-01-25,-0.15233999,-1.14487,2,1.15496,4.6,"IO2"
"3527",1984-01-26,-0.23669,-1.16687,2,1.19063,10.1,"IO2"
"3528",1984-01-27,-0.41896001,-1.2474101,2,1.31589,13.9,"IO2"
"3529",1984-01-28,-0.36925,-1.36206,2,1.41122,6.9,"IO2"
"3530",1984-01-29,-0.22682001,-1.43116,2,1.44902,5.7,"IO2"
"3531",1984-01-30,-0.19348,-1.42302,2,1.43611,0.2,"IO2"
"3532",1984-01-31,-0.0864600018,-1.44412,2,1.44671,0,"IO2"
"3533",1984-02-01,-0.16285001,-1.69582,2,1.70362,0.2,"IO2"
"3534",1984-02-02,-0.18943,-1.6439,2,1.65478,0,"IO2"
"3535",1984-02-03,-0.28913,-1.65769,2,1.6827101,0.1,"IO2"
"3536",1984-02-04,-0.15548,-1.45625,2,1.46453,0,"IO2"
"3537",1984-02-05,0.0525445007,-1.35825,3,1.35927,0,"IO3"
"3538",1984-02-06,0.45774901,-1.2590801,3,1.33971,0,"IO3"
"3539",1984-02-07,0.40360999,-1.26853,3,1.33119,3.1,"IO3"
"3540",1984-02-08,0.21552899,-1.27186,3,1.2899899,3.4,"IO3"
"3541",1984-02-09,0.35957199,-1.23215,3,1.28354,2.5,"IO3"
"3542",1984-02-10,0.33489799,-1.01353,3,1.06742,0.9,"IO3"
"3543",1984-02-11,0.0895468965,-0.99177998,3,0.99581701,2.2,"IO3"
"3544",1984-02-12,-0.12624,-1.04505,2,1.05265,7,"IO2"
"3545",1984-02-13,-0.26241001,-0.79272997,2,0.83503503,0.5,"IO2"
"3546",1984-02-14,-0.0505095012,-0.37207001,2,0.375487,0.3,"IO2"
"3547",1984-02-15,0.198448,-0.26605001,3,0.331907,2.1,"IO3"
"3548",1984-02-16,0.374744,-0.0948911011,4,0.386572,0.4,"MC4"
"3549",1984-02-17,0.32815,0.0597845986,5,0.333552,3.5,"MC5"
"3550",1984-02-18,0.0998739973,0.26700699,6,0.285074,3.1,"WP6"
"3551",1984-02-19,-0.12804,0.39526999,7,0.41549,1.6,"WP7"
"3552",1984-02-20,-0.0242427997,0.54217499,7,0.54271698,2.6,"WP7"
"3553",1984-02-21,-0.13491,0.48088199,7,0.49944901,0.9,"WP7"
"3554",1984-02-22,-0.29242,0.547373,7,0.62058401,0.5,"WP7"
"3555",1984-02-23,-0.44826999,0.50341201,7,0.67407101,1,"WP7"
"3556",1984-02-24,-0.84290999,0.356639,8,0.91525298,1.4,"WP8"
"3557",1984-02-25,-1.03423,0.0857722014,8,1.03778,1.1,"WP8"
"3558",1984-02-26,-1.24105,-0.18093,1,1.2541699,4.4,"WHA1"
"3559",1984-02-27,-1.35799,-0.18001001,1,1.3698699,0.1,"WHA1"
"3560",1984-02-28,-1.10067,-0.16935,1,1.11362,0.1,"WHA1"
"3561",1984-02-29,-0.88514,-0.30728999,1,0.93695998,0,"WHA1"
"3562",1984-03-01,-1.0125,-0.34650001,1,1.07015,0.1,"WHA1"
"3563",1984-03-02,-1.03013,-0.10205,1,1.03518,0.1,"WHA1"
"3564",1984-03-03,-1.13249,0.165288,8,1.14449,1.6,"WP8"
"3565",1984-03-04,-1.10936,0.19364201,8,1.12613,3.9,"WP8"
"3566",1984-03-05,-0.96833998,0.16637699,8,0.982526,4.5,"WP8"
"3567",1984-03-06,-0.88612002,0.36350101,8,0.957784,10.8,"WP8"
"3568",1984-03-07,-0.60067999,0.605676,7,0.85303098,2.9,"WP7"
"3569",1984-03-08,-0.34882,0.33428299,8,0.48313299,7.8,"WP8"
"3570",1984-03-09,-0.21097,0.241173,7,0.32042399,7.7,"WP7"
"3571",1984-03-10,-0.0692277998,0.0828887001,7,0.107996,7.3,"WP7"
"3572",1984-03-11,-0.18359999,0.199047,7,0.27079001,6.9,"WP7"
"3573",1984-03-12,-0.33432001,0.42353401,7,0.53958499,5.8,"WP7"
"3574",1984-03-13,-0.45374,0.484649,7,0.66390097,12.1,"WP7"
"3575",1984-03-14,-0.60904998,0.52090001,8,0.801422,11,"WP8"
"3576",1984-03-15,-0.74267,0.60501802,8,0.95792001,1,"WP8"
"3577",1984-03-16,-0.97226,0.75250298,8,1.22945,0.5,"WP8"
"3578",1984-03-17,-0.85079002,0.892223,7,1.23285,0.4,"WP7"
"3579",1984-03-18,-0.71095002,0.89996803,7,1.14691,0,"WP7"
"3580",1984-03-19,-0.91601998,1.09642,7,1.42871,0,"WP7"
"3581",1984-03-20,-1.13709,1.2042,7,1.65623,0.1,"WP7"
"3582",1984-03-21,-1.32614,1.17203,8,1.76983,2,"WP8"
"3583",1984-03-22,-1.40655,0.85321599,8,1.6451,10.2,"WP8"
"3584",1984-03-23,-1.53722,0.46637899,8,1.60641,8,"WP8"
"3585",1984-03-24,-1.2625,0.198553,8,1.27802,2.2,"WP8"
"3586",1984-03-25,-1.35781,-0.25847,1,1.38219,0.3,"WHA1"
"3587",1984-03-26,-1.33015,-0.30853,1,1.36546,0,"WHA1"
"3588",1984-03-27,-1.3421,-0.16960999,1,1.35277,0,"WHA1"
"3589",1984-03-28,-1.5406899,-0.21055,1,1.55501,0.2,"WHA1"
"3590",1984-03-29,-1.66654,-0.30537999,1,1.69428,0.6,"WHA1"
"3591",1984-03-30,-1.38793,-0.44736001,1,1.45825,6.5,"WHA1"
"3592",1984-03-31,-1.28109,-0.64372998,1,1.43373,16.9,"WHA1"
"3593",1984-04-01,-1.05803,-0.88112003,1,1.3768899,3.6,"WHA1"
"3594",1984-04-02,-0.95359999,-1.24783,2,1.57049,1.2,"IO2"
"3595",1984-04-03,-0.71500999,-1.47137,2,1.6359,1.9,"IO2"
"3596",1984-04-04,-0.5517,-1.37634,2,1.4828,23,"IO2"
"3597",1984-04-05,-0.24349,-1.07477,2,1.10201,21.6,"IO2"
"3598",1984-04-06,0.104348,-0.7554,3,0.76257497,2.4,"IO3"
"3599",1984-04-07,0.18120199,-0.79668999,3,0.81704003,8,"IO3"
"3600",1984-04-08,0.25195,-0.8793,3,0.91468197,1.8,"IO3"
"3601",1984-04-09,0.113375,-0.88036001,3,0.88763398,0.8,"IO3"
"3602",1984-04-10,0.36829001,-0.77882999,3,0.86151499,0,"IO3"
"3603",1984-04-11,0.499854,-0.62875998,3,0.80324298,0.2,"IO3"
"3604",1984-04-12,0.70274597,-0.63828999,4,0.94935203,0,"MC4"
"3605",1984-04-13,1.0093499,-0.53912997,4,1.14431,0.1,"MC4"
"3606",1984-04-14,1.24849,-0.37017,4,1.30222,0,"MC4"
"3607",1984-04-15,1.57859,-0.19794001,4,1.59095,0.3,"MC4"
"3608",1984-04-16,1.48448,0.0960882977,5,1.48759,0.5,"MC5"
"3609",1984-04-17,0.95174903,0.520742,5,1.0849,0.9,"MC5"
"3610",1984-04-18,0.819951,0.67113101,5,1.05959,0.2,"MC5"
"3611",1984-04-19,0.51283598,0.69031399,6,0.85996199,0,"WP6"
"3612",1984-04-20,0.031587299,0.75922197,6,0.75987899,0.1,"WP6"
"3613",1984-04-21,-0.46449,0.97507203,7,1.08006,0.4,"WP7"
"3614",1984-04-22,-0.59849,0.93975502,7,1.11415,0.6,"WP7"
"3615",1984-04-23,-0.64341998,0.678909,7,0.93536198,0,"WP7"
"3616",1984-04-24,-0.79229999,0.41254601,8,0.89326799,0,"WP8"
"3617",1984-04-25,-0.82898998,0.113831,8,0.83676797,0.1,"WP8"
"3618",1984-04-26,-0.71849,-0.0312440991,1,0.71916801,5.4,"WHA1"
"3619",1984-04-27,-0.53240001,-0.00129044999,1,0.53240502,2,"WHA1"
"3620",1984-04-28,-0.30551001,-0.0785256028,1,0.31543699,1.1,"WHA1"
"3621",1984-04-29,-0.36148,-0.00441379985,1,0.361505,0.1,"WHA1"
"3622",1984-04-30,-0.30952999,0.22877599,8,0.3849,2.8,"WP8"
"3623",1984-05-01,-0.26339,0.43426001,7,0.50789601,1.6,"WP7"
"3624",1984-05-02,-0.30655,0.46168801,7,0.55419099,11.2,"WP7"
"3625",1984-05-03,-0.31156,0.60058701,7,0.676588,1.4,"WP7"
"3626",1984-05-04,-0.31413999,0.75107199,7,0.81412297,0.2,"WP7"
"3627",1984-05-05,-0.0943131968,0.77394599,7,0.77967101,0.1,"WP7"
"3628",1984-05-06,-0.38690001,0.624713,7,0.73481798,3.6,"WP7"
"3629",1984-05-07,-0.48661,0.64553899,7,0.80839998,0,"WP7"
"3630",1984-05-08,-0.60872,0.79409403,7,1.00056,0.1,"WP7"
"3631",1984-05-09,-0.61515999,0.76527399,7,0.981866,0,"WP7"
"3632",1984-05-10,-0.54146999,0.589131,7,0.80016702,0,"WP7"
"3633",1984-05-11,-0.58127999,0.55284703,8,0.80219799,0.4,"WP8"
"3634",1984-05-12,-0.44358,0.54241502,7,0.70069897,0.1,"WP7"
"3635",1984-05-13,-0.21864,0.63129002,7,0.66807801,0.1,"WP7"
"3636",1984-05-14,0.119106,0.52617401,6,0.53948599,0.2,"WP6"
"3637",1984-05-15,0.37246001,0.213219,5,0.42917201,0,"MC5"
"3638",1984-05-16,0.229927,0.0976890996,5,0.249819,0.6,"MC5"
"3639",1984-05-17,0.155634,0.132724,5,0.204542,1.3,"MC5"
"3640",1984-05-18,0.25360101,0.44512501,6,0.51229799,5.9,"WP6"
"3641",1984-05-19,0.25145599,0.71568102,6,0.75857002,0,"WP6"
"3642",1984-05-20,0.25768501,0.75443602,6,0.79722899,0,"WP6"
"3643",1984-05-21,0.162949,0.68102801,6,0.70025098,0,"WP6"
"3644",1984-05-22,0.25338,0.44262001,6,0.510014,0,"WP6"
"3645",1984-05-23,0.544945,0.29688299,5,0.62056798,0,"MC5"
"3646",1984-05-24,0.66019797,0.0328399986,5,0.66101402,0,"MC5"
"3647",1984-05-25,0.338377,0.0802797005,5,0.34776899,0,"MC5"
"3648",1984-05-26,0.527879,-0.00321895001,4,0.527888,0,"MC4"
"3649",1984-05-27,0.51989597,0.125184,5,0.53475499,0,"MC5"
"3650",1984-05-28,0.434744,0.00340812001,5,0.43475801,0,"MC5"
"3651",1984-05-29,0.16502801,-0.19978,3,0.25912601,0,"IO3"
"3652",1984-05-30,-0.0764603019,-0.26390001,2,0.274753,0,"IO2"
"3653",1984-05-31,-0.0204034001,-0.37215,2,0.37270501,0,"IO2"
"3654",1984-06-01,0.152871,-0.14326,4,0.209509,0,"MC4"
"3655",1984-06-02,0.164042,-0.20254999,3,0.26065001,0,"IO3"
"3656",1984-06-03,0.156911,-0.12734,4,0.20208,0,"MC4"
"3657",1984-06-04,0.147605,0.0304263998,5,0.150708,0,"MC5"
"3658",1984-06-05,0.113416,0.28438899,6,0.30616999,0,"WP6"
"3659",1984-06-06,0.0333972014,0.21970201,6,0.22222599,0,"WP6"
"3660",1984-06-07,0.0435815006,-0.19670001,3,0.20146599,0,"IO3"
"3661",1984-06-08,-0.0367611982,-0.42219999,2,0.42380199,0,"IO2"
"3662",1984-06-09,-0.26783001,-0.67267001,2,0.724033,0,"IO2"
"3663",1984-06-10,-0.10971,-0.58306003,2,0.59329402,0,"IO2"
"3664",1984-06-11,-0.11587,-0.35655001,2,0.374901,0,"IO2"
"3665",1984-06-12,0.00413967995,-0.0564543009,3,0.0566059016,0,"IO3"
"3666",1984-06-13,0.0559047982,0.47767001,6,0.48093101,0,"WP6"
"3667",1984-06-14,0.140715,0.818286,6,0.83029598,0,"WP6"
"3668",1984-06-15,0.41335601,1.04245,6,1.12141,0,"WP6"
"3669",1984-06-16,0.67766303,1.04259,6,1.24347,0,"WP6"
"3670",1984-06-17,0.72807097,0.982153,6,1.22258,0,"WP6"
"3671",1984-06-18,0.811297,1.03486,6,1.31497,0,"WP6"
"3672",1984-06-19,0.860677,1.21466,6,1.48868,0,"WP6"
"3673",1984-06-20,0.85571897,1.2474101,6,1.5127,0,"WP6"
"3674",1984-06-21,0.87008601,1.11028,6,1.4105901,0,"WP6"
"3675",1984-06-22,0.59639102,1.4174,6,1.53776,0,"WP6"
"3676",1984-06-23,0.71633399,1.59266,6,1.74634,0,"WP6"
"3677",1984-06-24,0.84693098,1.76173,6,1.95474,0,"WP6"
"3678",1984-06-25,0.89259702,1.60941,6,1.8403701,0,"WP6"
"3679",1984-06-26,0.58437997,1.38849,6,1.5064501,0,"WP6"
"3680",1984-06-27,0.345687,1.39586,6,1.43803,0,"WP6"
"3681",1984-06-28,0.242413,1.38596,6,1.4069999,0,"WP6"
"3682",1984-06-29,0.274977,1.2358,6,1.2660201,0.8,"WP6"
"3683",1984-06-30,0.0266005006,1.14302,6,1.14333,0,"WP6"
"3684",1984-07-01,-0.22431,1.10734,7,1.12984,0.3,"WP7"
"3685",1984-07-02,-0.46463999,1.30188,7,1.38232,0.9,"WP7"
"3686",1984-07-03,-0.49193999,1.11742,7,1.22092,0,"WP7"
"3687",1984-07-04,-0.58073002,0.95067197,7,1.11401,0,"WP7"
"3688",1984-07-05,-0.73326999,0.81474102,7,1.09612,0,"WP7"
"3689",1984-07-06,-1.03864,0.53911799,8,1.17022,0,"WP8"
"3690",1984-07-07,-1.0992,0.28974101,8,1.13674,0,"WP8"
"3691",1984-07-08,-0.95454001,-0.16266,1,0.96830302,0,"WHA1"
"3692",1984-07-09,-0.69120997,-0.26309001,1,0.739591,0,"WHA1"
"3693",1984-07-10,-0.39741999,-0.39307001,1,0.55897403,0,"WHA1"
"3694",1984-07-11,-0.32282001,-0.41931999,2,0.52919102,0,"IO2"
"3695",1984-07-12,-0.33985001,-0.42974001,2,0.54788399,0,"IO2"
"3696",1984-07-13,-0.29960999,-0.29835001,1,0.42282099,0,"WHA1"
"3697",1984-07-14,-0.0174768008,-0.25207001,2,0.252675,0,"IO2"
"3698",1984-07-15,0.17193501,-0.34865999,3,0.388749,0,"IO3"
"3699",1984-07-16,0.40021601,-0.16519,4,0.43296799,0,"MC4"
"3700",1984-07-17,0.46349499,-0.11171,4,0.476767,0,"MC4"
"3701",1984-07-18,0.77555698,0.00113967003,5,0.77555799,0,"MC5"
"3702",1984-07-19,1.26952,0.209581,5,1.2867,0,"MC5"
"3703",1984-07-20,1.47041,0.50291902,5,1.55404,0,"MC5"
"3704",1984-07-21,1.59219,0.67947,5,1.73111,0,"MC5"
"3705",1984-07-22,1.62778,1.05212,5,1.9382,0,"MC5"
"3706",1984-07-23,1.67659,1.3796099,5,2.1712301,0,"MC5"
"3707",1984-07-24,1.31739,1.37315,6,1.90291,0,"WP6"
"3708",1984-07-25,0.79664099,1.2923,6,1.5181201,0.2,"WP6"
"3709",1984-07-26,0.182234,1.45766,6,1.46901,0,"WP6"
"3710",1984-07-27,-0.0917398036,1.61568,7,1.6182801,0,"WP7"
"3711",1984-07-28,0.0714138001,1.42617,6,1.42796,0,"WP6"
"3712",1984-07-29,0.15552001,0.95142198,6,0.96404898,0.2,"WP6"
"3713",1984-07-30,0.0367414989,0.88861299,6,0.88937199,0.7,"WP6"
"3714",1984-07-31,0.114959,0.66883397,6,0.67864197,0,"WP6"
"3715",1984-08-01,0.54971701,0.68048501,6,0.87478501,0.1,"WP6"
"3716",1984-08-02,0.71939301,0.88639098,6,1.14158,0,"WP6"
"3717",1984-08-03,1.04482,1.44435,6,1.78264,0,"WP6"
"3718",1984-08-04,1.17826,1.69095,6,2.0609701,0.1,"WP6"
"3719",1984-08-05,1.33938,1.56364,6,2.0588601,0,"WP6"
"3720",1984-08-06,1.41364,1.45988,6,2.03215,0,"WP6"
"3721",1984-08-07,1.12835,1.4466,6,1.83461,0,"WP6"
"3722",1984-08-08,1.01431,1.52114,6,1.8283,0,"WP6"
"3723",1984-08-09,1.07175,1.73595,6,2.0401499,0,"WP6"
"3724",1984-08-10,1.1684999,2.16696,6,2.46193,0,"WP6"
"3725",1984-08-11,1.0980901,2.0372701,6,2.3143599,0,"WP6"
"3726",1984-08-12,0.86106902,2.2996199,6,2.4555399,0,"WP6"
"3727",1984-08-13,0.62370199,2.3460801,6,2.4275701,0,"WP6"
"3728",1984-08-14,0.57243198,2.1875,6,2.2611599,0,"WP6"
"3729",1984-08-15,0.65894598,1.87061,6,1.9832799,0.2,"WP6"
"3730",1984-08-16,0.64051199,1.64994,6,1.7699,2.8,"WP6"
"3731",1984-08-17,0.86840397,1.40562,6,1.65224,1.6,"WP6"
"3732",1984-08-18,0.95134097,1.05681,6,1.42193,0,"WP6"
"3733",1984-08-19,0.91834903,0.677149,5,1.14101,0,"MC5"
"3734",1984-08-20,0.782749,0.66254902,5,1.02551,0.1,"MC5"
"3735",1984-08-21,0.78555298,0.667656,5,1.03095,1.7,"MC5"
"3736",1984-08-22,0.68295097,1.12503,6,1.3161,0.4,"WP6"
"3737",1984-08-23,0.56311703,1.4920599,6,1.59479,3.8,"WP6"
"3738",1984-08-24,0.48020899,1.71025,6,1.77639,3.9,"WP6"
"3739",1984-08-25,0.52421898,1.6555001,6,1.7365201,3.4,"WP6"
"3740",1984-08-26,0.38261801,1.40689,6,1.4579901,18.1,"WP6"
"3741",1984-08-27,0.0937668011,1.4502,6,1.45323,0.8,"WP6"
"3742",1984-08-28,-0.18569,1.15951,7,1.17428,0.5,"WP7"
"3743",1984-08-29,-0.19188,0.84655303,7,0.86802602,2.3,"WP7"
"3744",1984-08-30,-0.22646999,0.29549801,7,0.372298,0.5,"WP7"
"3745",1984-08-31,-0.30070001,-0.0318274014,1,0.302378,8,"WHA1"
"3746",1984-09-01,-0.26607999,-0.31062999,2,0.40901101,1.7,"IO2"
"3747",1984-09-02,-0.30366001,-0.38587001,2,0.49103001,0.2,"IO2"
"3748",1984-09-03,-0.18099999,-0.32416999,2,0.37127501,0,"IO2"
"3749",1984-09-04,-0.25279,-0.15739,1,0.29777899,0,"WHA1"
"3750",1984-09-05,-0.42482999,-0.25375,1,0.49484399,0,"WHA1"
"3751",1984-09-06,-0.60859001,-0.35262999,1,0.70336598,0.5,"WHA1"
"3752",1984-09-07,-0.73101002,-0.18336999,1,0.75365901,16.7,"WHA1"
"3753",1984-09-08,-1.05121,0.0238211006,8,1.0514801,21.6,"WP8"
"3754",1984-09-09,-1.15789,0.27989599,8,1.19124,24.6,"WP8"
"3755",1984-09-10,-1.2141,0.67024201,8,1.3868099,0,"WP8"
"3756",1984-09-11,-1.35878,0.82140702,8,1.58776,0,"WP8"
"3757",1984-09-12,-1.3377399,1.11552,8,1.74182,0,"WP8"
"3758",1984-09-13,-1.3207099,1.09444,8,1.71525,0,"WP8"
"3759",1984-09-14,-1.27798,1.2966,7,1.82056,0,"WP7"
"3760",1984-09-15,-1.6576,1.76021,7,2.41784,0,"WP7"
"3761",1984-09-16,-1.7288899,1.8005199,7,2.4961801,0,"WP7"
"3762",1984-09-17,-1.49044,1.41493,8,2.0551,5.8,"WP8"
"3763",1984-09-18,-1.21174,0.88062298,8,1.49793,1.8,"WP8"
"3764",1984-09-19,-1.4133,0.431862,8,1.47781,1.1,"WP8"
"3765",1984-09-20,-1.42071,0.32948399,8,1.45842,1.3,"WP8"
"3766",1984-09-21,-1.14002,0.18142299,8,1.1543601,18.7,"WP8"
"3767",1984-09-22,-0.8046,0.146658,8,0.81785798,1.4,"WP8"
"3768",1984-09-23,-0.41833001,-0.13135,1,0.43846601,1.3,"WHA1"
"3769",1984-09-24,-0.0667610988,-0.32652,2,0.333276,2.3,"IO2"
"3770",1984-09-25,0.0282923002,-0.18569,3,0.18783399,0,"IO3"
"3771",1984-09-26,0.247494,-0.15287,4,0.29089999,0.2,"MC4"
"3772",1984-09-27,0.52806002,-0.0266248006,4,0.52873099,11.3,"MC4"
"3773",1984-09-28,0.65327501,0.0410480984,5,0.65456402,1.3,"MC5"
"3774",1984-09-29,0.89354199,0.194437,5,0.91445202,0.3,"MC5"
"3775",1984-09-30,1.10297,0.334997,5,1.15272,0,"MC5"
"3776",1984-10-01,0.945279,0.27401501,5,0.98419398,0,"MC5"
"3777",1984-10-02,0.81906402,0.356861,5,0.89342898,0.1,"MC5"
"3778",1984-10-03,0.69717699,0.16674399,5,0.71683902,0.1,"MC5"
"3779",1984-10-04,0.84293997,0.128621,5,0.852696,0,"MC5"
"3780",1984-10-05,0.68035299,0.0446786992,5,0.68181801,0,"MC5"
"3781",1984-10-06,0.65080202,0.0960189998,5,0.65784699,0,"MC5"
"3782",1984-10-07,0.78481299,-0.0607828014,4,0.78716302,0,"MC4"
"3783",1984-10-08,0.75602502,-0.27548999,4,0.80465299,0,"MC4"
"3784",1984-10-09,0.77252197,-0.0141404998,4,0.77265102,0,"MC4"
"3785",1984-10-10,1.09384,0.471306,5,1.1910599,0,"MC5"
"3786",1984-10-11,1.10708,0.80348003,5,1.36792,1.7,"MC5"
"3787",1984-10-12,0.745166,0.71726799,5,1.03429,13.2,"MC5"
"3788",1984-10-13,0.211842,0.902264,6,0.92680001,0.3,"WP6"
"3789",1984-10-14,-0.0462400988,1.12959,7,1.13053,0,"WP7"
"3790",1984-10-15,-0.26611999,1.33935,7,1.36553,0.6,"WP7"
"3791",1984-10-16,-0.37174001,1.29272,7,1.3451101,10.4,"WP7"
"3792",1984-10-17,-0.31988999,1.06391,7,1.11096,0.5,"WP7"
"3793",1984-10-18,-0.30987999,0.86659598,7,0.92033499,2,"WP7"
"3794",1984-10-19,-0.47871,1.10112,7,1.20068,20,"WP7"
"3795",1984-10-20,-0.77358001,0.98477101,7,1.25228,20.8,"WP7"
"3796",1984-10-21,-0.80410999,1.0479,7,1.32086,1,"WP7"
"3797",1984-10-22,-1.05845,1.12972,7,1.54809,3,"WP7"
"3798",1984-10-23,-1.23552,1.30277,7,1.79547,0.5,"WP7"
"3799",1984-10-24,-1.42076,1.22054,8,1.87304,2.1,"WP8"
"3800",1984-10-25,-1.10929,1.4293,7,1.80926,12.8,"WP7"
"3801",1984-10-26,-1.14176,1.26608,7,1.70487,0.9,"WP7"
"3802",1984-10-27,-1.4486099,0.77452302,8,1.64267,0,"WP8"
"3803",1984-10-28,-1.83368,0.50464201,8,1.90186,0,"WP8"
"3804",1984-10-29,-1.96261,0.389689,8,2.0009301,0,"WP8"
"3805",1984-10-30,-2.1912,0.29237199,8,2.2106199,0,"WP8"
"3806",1984-10-31,-2.47651,0.0375075005,8,2.47679,0.1,"WP8"
"3807",1984-11-01,-2.71119,-0.31064999,1,2.72892,0,"WHA1"
"3808",1984-11-02,-2.72328,-0.42313001,1,2.75595,0,"WHA1"
"3809",1984-11-03,-2.4175999,-0.55982,1,2.48157,0,"WHA1"
"3810",1984-11-04,-2.2452099,-0.55901998,1,2.31375,0,"WHA1"
"3811",1984-11-05,-2.2469299,-0.64012003,1,2.3363299,0,"WHA1"
"3812",1984-11-06,-2.23457,-0.82656002,1,2.38254,0.6,"WHA1"
"3813",1984-11-07,-2.2913899,-0.97241002,1,2.4891901,0,"WHA1"
"3814",1984-11-08,-2.2325599,-1.23116,1,2.54953,0,"WHA1"
"3815",1984-11-09,-2.2546501,-1.40514,1,2.6566601,0,"WHA1"
"3816",1984-11-10,-2.19261,-1.58278,1,2.7042,0,"WHA1"
"3817",1984-11-11,-2.1177299,-1.91878,1,2.8577001,3.8,"WHA1"
"3818",1984-11-12,-1.63182,-2.07932,2,2.6431799,5.4,"IO2"
"3819",1984-11-13,-1.08994,-2.17115,2,2.4293699,8.3,"IO2"
"3820",1984-11-14,-0.59088999,-2.0033801,2,2.0887001,1.6,"IO2"
"3821",1984-11-15,-0.31294999,-1.9030401,2,1.9286,0.1,"IO2"
"3822",1984-11-16,-0.0512434989,-1.94095,2,1.94163,0.3,"IO2"
"3823",1984-11-17,0.127335,-1.74639,3,1.75103,0.5,"IO3"
"3824",1984-11-18,0.26850501,-1.7016701,3,1.72272,1.3,"IO3"
"3825",1984-11-19,0.23395699,-1.66951,3,1.68583,10.5,"IO3"
"3826",1984-11-20,0.33569601,-1.51992,3,1.55655,3.7,"IO3"
"3827",1984-11-21,0.0941409022,-1.3574899,3,1.36075,48.1,"IO3"
"3828",1984-11-22,0.27265,-1.3786401,3,1.40535,28.5,"IO3"
"3829",1984-11-23,0.0713242963,-1.41433,3,1.4161201,21.7,"IO3"
"3830",1984-11-24,-0.0899617001,-1.23016,2,1.2334501,2.4,"IO2"
"3831",1984-11-25,-0.43213999,-1.19502,2,1.2707601,0.9,"IO2"
